step,epoch,param,layer,grad_norm
291,0,fc2.bias,fc2,0.033083200454711914
291,0,fc2.weight,fc2,0.5134355425834656
291,0,fc1.bias,fc1,0.038828808814287186
291,0,fc1.weight,fc1,0.31348884105682373
292,0,fc2.bias,fc2,0.054457519203424454
292,0,fc2.weight,fc2,0.7913498878479004
292,0,fc1.bias,fc1,0.05441176891326904
292,0,fc1.weight,fc1,0.3985879123210907
293,0,fc2.bias,fc2,0.034316059201955795
293,0,fc2.weight,fc2,0.513060986995697
293,0,fc1.bias,fc1,0.034513767808675766
293,0,fc1.weight,fc1,0.28571024537086487
294,0,fc2.bias,fc2,0.029230056330561638
294,0,fc2.weight,fc2,0.45879048109054565
294,0,fc1.bias,fc1,0.031015004962682724
294,0,fc1.weight,fc1,0.2821594476699829
295,0,fc2.bias,fc2,0.05610499531030655
295,0,fc2.weight,fc2,0.8829551935195923
295,0,fc1.bias,fc1,0.04577327147126198
295,0,fc1.weight,fc1,0.37741491198539734
296,0,fc2.bias,fc2,0.03153800591826439
296,0,fc2.weight,fc2,0.5740334987640381
296,0,fc1.bias,fc1,0.03568437695503235
296,0,fc1.weight,fc1,0.32419297099113464
297,0,fc2.bias,fc2,0.027795149013400078
297,0,fc2.weight,fc2,0.417381227016449
297,0,fc1.bias,fc1,0.02943902648985386
297,0,fc1.weight,fc1,0.2531452775001526
298,0,fc2.bias,fc2,0.04405942186713219
298,0,fc2.weight,fc2,0.7116197347640991
298,0,fc1.bias,fc1,0.04513444006443024
298,0,fc1.weight,fc1,0.35432198643684387
299,0,fc2.bias,fc2,0.04236319288611412
299,0,fc2.weight,fc2,0.747574508190155
299,0,fc1.bias,fc1,0.04706524685025215
299,0,fc1.weight,fc1,0.40701594948768616
300,0,fc2.bias,fc2,0.029666515067219734
300,0,fc2.weight,fc2,0.4671342968940735
300,0,fc1.bias,fc1,0.030620073899626732
300,0,fc1.weight,fc1,0.2584451735019684
301,0,fc2.bias,fc2,0.03582192584872246
301,0,fc2.weight,fc2,0.5149664878845215
301,0,fc1.bias,fc1,0.031609658151865005
301,0,fc1.weight,fc1,0.28098490834236145
302,0,fc2.bias,fc2,0.021504228934645653
302,0,fc2.weight,fc2,0.29170849919319153
302,0,fc1.bias,fc1,0.021175000816583633
302,0,fc1.weight,fc1,0.21938617527484894
303,0,fc2.bias,fc2,0.04074753075838089
303,0,fc2.weight,fc2,0.6481258869171143
303,0,fc1.bias,fc1,0.03585916757583618
303,0,fc1.weight,fc1,0.34149169921875
304,0,fc2.bias,fc2,0.047921840101480484
304,0,fc2.weight,fc2,0.5851886868476868
304,0,fc1.bias,fc1,0.03476922586560249
304,0,fc1.weight,fc1,0.28415390849113464
305,0,fc2.bias,fc2,0.022406606003642082
305,0,fc2.weight,fc2,0.3352997303009033
305,0,fc1.bias,fc1,0.025450710207223892
305,0,fc1.weight,fc1,0.23115727305412292
306,0,fc2.bias,fc2,0.046010151505470276
306,0,fc2.weight,fc2,0.6388170719146729
306,0,fc1.bias,fc1,0.0377812385559082
306,0,fc1.weight,fc1,0.33085396885871887
307,0,fc2.bias,fc2,0.040224798023700714
307,0,fc2.weight,fc2,0.5702323913574219
307,0,fc1.bias,fc1,0.03930288925766945
307,0,fc1.weight,fc1,0.2941703200340271
308,0,fc2.bias,fc2,0.028558803722262383
308,0,fc2.weight,fc2,0.4167594611644745
308,0,fc1.bias,fc1,0.03325594589114189
308,0,fc1.weight,fc1,0.2675108015537262
309,0,fc2.bias,fc2,0.0403236486017704
309,0,fc2.weight,fc2,0.7196855545043945
309,0,fc1.bias,fc1,0.04061099514365196
309,0,fc1.weight,fc1,0.3631729185581207
310,0,fc2.bias,fc2,0.027844324707984924
310,0,fc2.weight,fc2,0.47104495763778687
310,0,fc1.bias,fc1,0.026302210986614227
310,0,fc1.weight,fc1,0.2675681412220001
311,0,fc2.bias,fc2,0.034464284777641296
311,0,fc2.weight,fc2,0.7631129622459412
311,0,fc1.bias,fc1,0.04008952155709267
311,0,fc1.weight,fc1,0.37450554966926575
312,0,fc2.bias,fc2,0.0559380017220974
312,0,fc2.weight,fc2,0.8168616890907288
312,0,fc1.bias,fc1,0.05458236485719681
312,0,fc1.weight,fc1,0.4262567460536957
313,0,fc2.bias,fc2,0.03566135838627815
313,0,fc2.weight,fc2,0.5794990658760071
313,0,fc1.bias,fc1,0.03671151027083397
313,0,fc1.weight,fc1,0.34057050943374634
314,0,fc2.bias,fc2,0.03503197431564331
314,0,fc2.weight,fc2,0.5311500430107117
314,0,fc1.bias,fc1,0.0346188098192215
314,0,fc1.weight,fc1,0.27730387449264526
315,0,fc2.bias,fc2,0.018250910565257072
315,0,fc2.weight,fc2,0.3580743968486786
315,0,fc1.bias,fc1,0.022965867072343826
315,0,fc1.weight,fc1,0.2081885039806366
316,0,fc2.bias,fc2,0.026281485334038734
316,0,fc2.weight,fc2,0.45663297176361084
316,0,fc1.bias,fc1,0.027559848502278328
316,0,fc1.weight,fc1,0.2619718909263611
317,0,fc2.bias,fc2,0.012112726457417011
317,0,fc2.weight,fc2,0.2706891596317291
317,0,fc1.bias,fc1,0.017589787021279335
317,0,fc1.weight,fc1,0.18739956617355347
318,0,fc2.bias,fc2,0.02599930949509144
318,0,fc2.weight,fc2,0.3780249059200287
318,0,fc1.bias,fc1,0.02829604782164097
318,0,fc1.weight,fc1,0.23562799394130707
319,0,fc2.bias,fc2,0.032231975346803665
319,0,fc2.weight,fc2,0.4766252338886261
319,0,fc1.bias,fc1,0.026402220129966736
319,0,fc1.weight,fc1,0.273324579000473
320,0,fc2.bias,fc2,0.04717418551445007
320,0,fc2.weight,fc2,0.656900942325592
320,0,fc1.bias,fc1,0.0471528097987175
320,0,fc1.weight,fc1,0.3380476236343384
321,0,fc2.bias,fc2,0.020770365372300148
321,0,fc2.weight,fc2,0.40190014243125916
321,0,fc1.bias,fc1,0.028262659907341003
321,0,fc1.weight,fc1,0.3115152418613434
322,0,fc2.bias,fc2,0.03089364990592003
322,0,fc2.weight,fc2,0.5338013768196106
322,0,fc1.bias,fc1,0.033892326056957245
322,0,fc1.weight,fc1,0.3164334297180176
323,0,fc2.bias,fc2,0.03478188067674637
323,0,fc2.weight,fc2,0.5505685210227966
323,0,fc1.bias,fc1,0.0325348824262619
323,0,fc1.weight,fc1,0.2802988588809967
324,0,fc2.bias,fc2,0.04000939056277275
324,0,fc2.weight,fc2,0.6627342104911804
324,0,fc1.bias,fc1,0.041716258972883224
324,0,fc1.weight,fc1,0.36202457547187805
325,0,fc2.bias,fc2,0.03266150876879692
325,0,fc2.weight,fc2,0.5174335241317749
325,0,fc1.bias,fc1,0.032962288707494736
325,0,fc1.weight,fc1,0.2951790690422058
326,0,fc2.bias,fc2,0.031193627044558525
326,0,fc2.weight,fc2,0.4487069249153137
326,0,fc1.bias,fc1,0.03628960996866226
326,0,fc1.weight,fc1,0.2657991945743561
327,0,fc2.bias,fc2,0.0524146594107151
327,0,fc2.weight,fc2,0.681825578212738
327,0,fc1.bias,fc1,0.05365955829620361
327,0,fc1.weight,fc1,0.35057541728019714
328,0,fc2.bias,fc2,0.04640082269906998
328,0,fc2.weight,fc2,0.6771044731140137
328,0,fc1.bias,fc1,0.04053080826997757
328,0,fc1.weight,fc1,0.31724223494529724
329,0,fc2.bias,fc2,0.02140226773917675
329,0,fc2.weight,fc2,0.360164076089859
329,0,fc1.bias,fc1,0.023330312222242355
329,0,fc1.weight,fc1,0.25805097818374634
330,0,fc2.bias,fc2,0.025454534217715263
330,0,fc2.weight,fc2,0.5169052481651306
330,0,fc1.bias,fc1,0.02563544362783432
330,0,fc1.weight,fc1,0.28728652000427246
331,0,fc2.bias,fc2,0.04290337860584259
331,0,fc2.weight,fc2,0.6143979430198669
331,0,fc1.bias,fc1,0.04031903296709061
331,0,fc1.weight,fc1,0.3074352443218231
332,0,fc2.bias,fc2,0.02579243667423725
332,0,fc2.weight,fc2,0.4734046161174774
332,0,fc1.bias,fc1,0.030158178880810738
332,0,fc1.weight,fc1,0.32485437393188477
333,0,fc2.bias,fc2,0.05773205682635307
333,0,fc2.weight,fc2,0.8301417827606201
333,0,fc1.bias,fc1,0.052409179508686066
333,0,fc1.weight,fc1,0.39662542939186096
334,0,fc2.bias,fc2,0.03357977792620659
334,0,fc2.weight,fc2,0.46483027935028076
334,0,fc1.bias,fc1,0.03253169357776642
334,0,fc1.weight,fc1,0.25428175926208496
335,0,fc2.bias,fc2,0.029721427708864212
335,0,fc2.weight,fc2,0.521691083908081
335,0,fc1.bias,fc1,0.030164744704961777
335,0,fc1.weight,fc1,0.28032490611076355
336,0,fc2.bias,fc2,0.060699332505464554
336,0,fc2.weight,fc2,0.8838364481925964
336,0,fc1.bias,fc1,0.060200247913599014
336,0,fc1.weight,fc1,0.4369780719280243
337,0,fc2.bias,fc2,0.029641499742865562
337,0,fc2.weight,fc2,0.36443617939949036
337,0,fc1.bias,fc1,0.02992693893611431
337,0,fc1.weight,fc1,0.21838927268981934
338,0,fc2.bias,fc2,0.022003525868058205
338,0,fc2.weight,fc2,0.44391578435897827
338,0,fc1.bias,fc1,0.02842267043888569
338,0,fc1.weight,fc1,0.32611432671546936
339,0,fc2.bias,fc2,0.024352582171559334
339,0,fc2.weight,fc2,0.5019986033439636
339,0,fc1.bias,fc1,0.024243397638201714
339,0,fc1.weight,fc1,0.2793324589729309
340,0,fc2.bias,fc2,0.022087033838033676
340,0,fc2.weight,fc2,0.48656538128852844
340,0,fc1.bias,fc1,0.025543825700879097
340,0,fc1.weight,fc1,0.2944791615009308
341,0,fc2.bias,fc2,0.03704793006181717
341,0,fc2.weight,fc2,0.6340171694755554
341,0,fc1.bias,fc1,0.03204602375626564
341,0,fc1.weight,fc1,0.34611448645591736
342,0,fc2.bias,fc2,0.033004529774188995
342,0,fc2.weight,fc2,0.5242529511451721
342,0,fc1.bias,fc1,0.0355922169983387
342,0,fc1.weight,fc1,0.29619792103767395
343,0,fc2.bias,fc2,0.037107281386852264
343,0,fc2.weight,fc2,0.5780481100082397
343,0,fc1.bias,fc1,0.032121557742357254
343,0,fc1.weight,fc1,0.3133949339389801
344,0,fc2.bias,fc2,0.054679516702890396
344,0,fc2.weight,fc2,0.9113817811012268
344,0,fc1.bias,fc1,0.04980930685997009
344,0,fc1.weight,fc1,0.4313025176525116
345,0,fc2.bias,fc2,0.035614438354969025
345,0,fc2.weight,fc2,0.5016355514526367
345,0,fc1.bias,fc1,0.03340613469481468
345,0,fc1.weight,fc1,0.257767915725708
346,0,fc2.bias,fc2,0.03154697269201279
346,0,fc2.weight,fc2,0.5073800086975098
346,0,fc1.bias,fc1,0.03363979980349541
346,0,fc1.weight,fc1,0.28689780831336975
347,0,fc2.bias,fc2,0.029839426279067993
347,0,fc2.weight,fc2,0.4188409149646759
347,0,fc1.bias,fc1,0.028679873794317245
347,0,fc1.weight,fc1,0.2397054135799408
348,0,fc2.bias,fc2,0.027323530986905098
348,0,fc2.weight,fc2,0.5206080675125122
348,0,fc1.bias,fc1,0.02701580338180065
348,0,fc1.weight,fc1,0.2625812888145447
349,0,fc2.bias,fc2,0.046221185475587845
349,0,fc2.weight,fc2,0.688030481338501
349,0,fc1.bias,fc1,0.04169553518295288
349,0,fc1.weight,fc1,0.31451675295829773
350,0,fc2.bias,fc2,0.02670893631875515
350,0,fc2.weight,fc2,0.43590912222862244
350,0,fc1.bias,fc1,0.026478463783860207
350,0,fc1.weight,fc1,0.2373189926147461
351,0,fc2.bias,fc2,0.034092891961336136
351,0,fc2.weight,fc2,0.46921518445014954
351,0,fc1.bias,fc1,0.034936387091875076
351,0,fc1.weight,fc1,0.2866503894329071
352,0,fc2.bias,fc2,0.03488091751933098
352,0,fc2.weight,fc2,0.5946131944656372
352,0,fc1.bias,fc1,0.03028642199933529
352,0,fc1.weight,fc1,0.28386351466178894
353,0,fc2.bias,fc2,0.039780210703611374
353,0,fc2.weight,fc2,0.6186079382896423
353,0,fc1.bias,fc1,0.038655783981084824
353,0,fc1.weight,fc1,0.32419586181640625
354,0,fc2.bias,fc2,0.05223504453897476
354,0,fc2.weight,fc2,0.8031817078590393
354,0,fc1.bias,fc1,0.052964936941862106
354,0,fc1.weight,fc1,0.4220622777938843
355,0,fc2.bias,fc2,0.04159776493906975
355,0,fc2.weight,fc2,0.7248308062553406
355,0,fc1.bias,fc1,0.0372806154191494
355,0,fc1.weight,fc1,0.33239462971687317
356,0,fc2.bias,fc2,0.051736462861299515
356,0,fc2.weight,fc2,0.9011855721473694
356,0,fc1.bias,fc1,0.05283454805612564
356,0,fc1.weight,fc1,0.44326549768447876
357,0,fc2.bias,fc2,0.03527793288230896
357,0,fc2.weight,fc2,0.5899714231491089
357,0,fc1.bias,fc1,0.03870857506990433
357,0,fc1.weight,fc1,0.33856895565986633
358,0,fc2.bias,fc2,0.018047725781798363
358,0,fc2.weight,fc2,0.2998689115047455
358,0,fc1.bias,fc1,0.022626176476478577
358,0,fc1.weight,fc1,0.25006887316703796
359,0,fc2.bias,fc2,0.030800869688391685
359,0,fc2.weight,fc2,0.6009624004364014
359,0,fc1.bias,fc1,0.03296828642487526
359,0,fc1.weight,fc1,0.3300953209400177
360,0,fc2.bias,fc2,0.0178696159273386
360,0,fc2.weight,fc2,0.29523715376853943
360,0,fc1.bias,fc1,0.019048871472477913
360,0,fc1.weight,fc1,0.19560159742832184
361,0,fc2.bias,fc2,0.02438141033053398
361,0,fc2.weight,fc2,0.4993646442890167
361,0,fc1.bias,fc1,0.023757679387927055
361,0,fc1.weight,fc1,0.256282240152359
362,0,fc2.bias,fc2,0.02922949194908142
362,0,fc2.weight,fc2,0.42962998151779175
362,0,fc1.bias,fc1,0.0306780356913805
362,0,fc1.weight,fc1,0.24585047364234924
363,0,fc2.bias,fc2,0.03637468069791794
363,0,fc2.weight,fc2,0.5478127002716064
363,0,fc1.bias,fc1,0.04080579802393913
363,0,fc1.weight,fc1,0.32711735367774963
364,0,fc2.bias,fc2,0.055290158838033676
364,0,fc2.weight,fc2,0.775966227054596
364,0,fc1.bias,fc1,0.054663706570863724
364,0,fc1.weight,fc1,0.4181472957134247
365,0,fc2.bias,fc2,0.036826230585575104
365,0,fc2.weight,fc2,0.7573754787445068
365,0,fc1.bias,fc1,0.03901348635554314
365,0,fc1.weight,fc1,0.3992483913898468
366,0,fc2.bias,fc2,0.04923483729362488
366,0,fc2.weight,fc2,0.6748675107955933
366,0,fc1.bias,fc1,0.04455188661813736
366,0,fc1.weight,fc1,0.35913076996803284
367,0,fc2.bias,fc2,0.056277498602867126
367,0,fc2.weight,fc2,0.7648296356201172
367,0,fc1.bias,fc1,0.05608358606696129
367,0,fc1.weight,fc1,0.4027250111103058
368,0,fc2.bias,fc2,0.03177541121840477
368,0,fc2.weight,fc2,0.5193743109703064
368,0,fc1.bias,fc1,0.03074762411415577
368,0,fc1.weight,fc1,0.2901931703090668
369,0,fc2.bias,fc2,0.03729483112692833
369,0,fc2.weight,fc2,0.7134849429130554
369,0,fc1.bias,fc1,0.038860030472278595
369,0,fc1.weight,fc1,0.35657888650894165
370,0,fc2.bias,fc2,0.030872037634253502
370,0,fc2.weight,fc2,0.44324323534965515
370,0,fc1.bias,fc1,0.029753919690847397
370,0,fc1.weight,fc1,0.23616206645965576
371,0,fc2.bias,fc2,0.029656318947672844
371,0,fc2.weight,fc2,0.42589089274406433
371,0,fc1.bias,fc1,0.03041474148631096
371,0,fc1.weight,fc1,0.255831778049469
372,0,fc2.bias,fc2,0.02506316266953945
372,0,fc2.weight,fc2,0.3795340061187744
372,0,fc1.bias,fc1,0.02816830947995186
372,0,fc1.weight,fc1,0.25081562995910645
373,0,fc2.bias,fc2,0.04581187292933464
373,0,fc2.weight,fc2,0.6246910095214844
373,0,fc1.bias,fc1,0.04400106519460678
373,0,fc1.weight,fc1,0.3248037099838257
374,0,fc2.bias,fc2,0.031746722757816315
374,0,fc2.weight,fc2,0.4893776774406433
374,0,fc1.bias,fc1,0.038151975721120834
374,0,fc1.weight,fc1,0.32907918095588684
375,0,fc2.bias,fc2,0.04060645401477814
375,0,fc2.weight,fc2,0.6491851806640625
375,0,fc1.bias,fc1,0.04266805946826935
375,0,fc1.weight,fc1,0.34950703382492065
376,0,fc2.bias,fc2,0.044270001351833344
376,0,fc2.weight,fc2,0.7205443382263184
376,0,fc1.bias,fc1,0.04213029146194458
376,0,fc1.weight,fc1,0.40628114342689514
377,0,fc2.bias,fc2,0.025136591866612434
377,0,fc2.weight,fc2,0.4760393500328064
377,0,fc1.bias,fc1,0.024894939735531807
377,0,fc1.weight,fc1,0.24564291536808014
378,0,fc2.bias,fc2,0.03985811397433281
378,0,fc2.weight,fc2,0.5936143398284912
378,0,fc1.bias,fc1,0.043186720460653305
378,0,fc1.weight,fc1,0.3334970772266388
379,0,fc2.bias,fc2,0.023845000192523003
379,0,fc2.weight,fc2,0.3647184669971466
379,0,fc1.bias,fc1,0.02849041484296322
379,0,fc1.weight,fc1,0.26427415013313293
380,0,fc2.bias,fc2,0.03607195243239403
380,0,fc2.weight,fc2,0.5120177268981934
380,0,fc1.bias,fc1,0.034832991659641266
380,0,fc1.weight,fc1,0.28549593687057495
381,0,fc2.bias,fc2,0.038457296788692474
381,0,fc2.weight,fc2,0.6109486222267151
381,0,fc1.bias,fc1,0.03470980376005173
381,0,fc1.weight,fc1,0.31904059648513794
382,0,fc2.bias,fc2,0.036769799888134
382,0,fc2.weight,fc2,0.6290341019630432
382,0,fc1.bias,fc1,0.04069765657186508
382,0,fc1.weight,fc1,0.36989840865135193
383,0,fc2.bias,fc2,0.028856225311756134
383,0,fc2.weight,fc2,0.4367785155773163
383,0,fc1.bias,fc1,0.031360603868961334
383,0,fc1.weight,fc1,0.3019072711467743
384,0,fc2.bias,fc2,0.03769144415855408
384,0,fc2.weight,fc2,0.6074700951576233
384,0,fc1.bias,fc1,0.04267827421426773
384,0,fc1.weight,fc1,0.35510164499282837
385,0,fc2.bias,fc2,0.039809901267290115
385,0,fc2.weight,fc2,0.624648928642273
385,0,fc1.bias,fc1,0.038989584892988205
385,0,fc1.weight,fc1,0.32967618107795715
386,0,fc2.bias,fc2,0.03055785410106182
386,0,fc2.weight,fc2,0.46363937854766846
386,0,fc1.bias,fc1,0.03533266857266426
386,0,fc1.weight,fc1,0.28810417652130127
387,0,fc2.bias,fc2,0.04160057753324509
387,0,fc2.weight,fc2,0.638134777545929
387,0,fc1.bias,fc1,0.04284235090017319
387,0,fc1.weight,fc1,0.35404014587402344
388,0,fc2.bias,fc2,0.014699327759444714
388,0,fc2.weight,fc2,0.315339595079422
388,0,fc1.bias,fc1,0.01916089840233326
388,0,fc1.weight,fc1,0.2534234821796417
389,0,fc2.bias,fc2,0.021109217777848244
389,0,fc2.weight,fc2,0.3199731707572937
389,0,fc1.bias,fc1,0.023159991949796677
389,0,fc1.weight,fc1,0.20659005641937256
390,0,fc2.bias,fc2,0.057496655732393265
390,0,fc2.weight,fc2,0.785804271697998
390,0,fc1.bias,fc1,0.05047701671719551
390,0,fc1.weight,fc1,0.3756902515888214
391,0,fc2.bias,fc2,0.034754395484924316
391,0,fc2.weight,fc2,0.5920712351799011
391,0,fc1.bias,fc1,0.03538140282034874
391,0,fc1.weight,fc1,0.350101113319397
392,0,fc2.bias,fc2,0.02818635292351246
392,0,fc2.weight,fc2,0.5239642858505249
392,0,fc1.bias,fc1,0.03083648532629013
392,0,fc1.weight,fc1,0.32469642162323
393,0,fc2.bias,fc2,0.034404587000608444
393,0,fc2.weight,fc2,0.5118029713630676
393,0,fc1.bias,fc1,0.03221316635608673
393,0,fc1.weight,fc1,0.2830806374549866
394,0,fc2.bias,fc2,0.03661125525832176
394,0,fc2.weight,fc2,0.628555417060852
394,0,fc1.bias,fc1,0.03208242729306221
394,0,fc1.weight,fc1,0.3161562979221344
395,0,fc2.bias,fc2,0.03705580532550812
395,0,fc2.weight,fc2,0.5709039568901062
395,0,fc1.bias,fc1,0.04286525025963783
395,0,fc1.weight,fc1,0.34588485956192017
396,0,fc2.bias,fc2,0.03548356145620346
396,0,fc2.weight,fc2,0.4795181453227997
396,0,fc1.bias,fc1,0.035810455679893494
396,0,fc1.weight,fc1,0.26628991961479187
397,0,fc2.bias,fc2,0.03230573236942291
397,0,fc2.weight,fc2,0.5513618588447571
397,0,fc1.bias,fc1,0.03403086960315704
397,0,fc1.weight,fc1,0.3278692066669464
398,0,fc2.bias,fc2,0.03482535108923912
398,0,fc2.weight,fc2,0.5247265696525574
398,0,fc1.bias,fc1,0.03738526627421379
398,0,fc1.weight,fc1,0.30094265937805176
399,0,fc2.bias,fc2,0.037694595754146576
399,0,fc2.weight,fc2,0.5005660057067871
399,0,fc1.bias,fc1,0.03666732832789421
399,0,fc1.weight,fc1,0.2833031713962555
400,0,fc2.bias,fc2,0.04253401234745979
400,0,fc2.weight,fc2,0.5188438296318054
400,0,fc1.bias,fc1,0.0486079677939415
400,0,fc1.weight,fc1,0.3385494351387024
401,0,fc2.bias,fc2,0.018810652196407318
401,0,fc2.weight,fc2,0.30806103348731995
401,0,fc1.bias,fc1,0.02046312391757965
401,0,fc1.weight,fc1,0.2094993144273758
402,0,fc2.bias,fc2,0.04136775806546211
402,0,fc2.weight,fc2,0.5364646315574646
402,0,fc1.bias,fc1,0.041827622801065445
402,0,fc1.weight,fc1,0.31863468885421753
403,0,fc2.bias,fc2,0.02024482563138008
403,0,fc2.weight,fc2,0.32735198736190796
403,0,fc1.bias,fc1,0.02195538952946663
403,0,fc1.weight,fc1,0.2645393908023834
404,0,fc2.bias,fc2,0.02830284833908081
404,0,fc2.weight,fc2,0.4460078179836273
404,0,fc1.bias,fc1,0.030270088464021683
404,0,fc1.weight,fc1,0.2845848500728607
405,0,fc2.bias,fc2,0.04049772024154663
405,0,fc2.weight,fc2,0.5858926177024841
405,0,fc1.bias,fc1,0.03464943543076515
405,0,fc1.weight,fc1,0.3152255415916443
406,0,fc2.bias,fc2,0.04333509877324104
406,0,fc2.weight,fc2,0.6269755363464355
406,0,fc1.bias,fc1,0.0491282194852829
406,0,fc1.weight,fc1,0.38172245025634766
407,0,fc2.bias,fc2,0.017993848770856857
407,0,fc2.weight,fc2,0.4013279676437378
407,0,fc1.bias,fc1,0.022168686613440514
407,0,fc1.weight,fc1,0.26984402537345886
408,0,fc2.bias,fc2,0.033526383340358734
408,0,fc2.weight,fc2,0.5174562931060791
408,0,fc1.bias,fc1,0.037343256175518036
408,0,fc1.weight,fc1,0.29554489254951477
409,0,fc2.bias,fc2,0.02851422131061554
409,0,fc2.weight,fc2,0.4572279453277588
409,0,fc1.bias,fc1,0.031169965863227844
409,0,fc1.weight,fc1,0.24761949479579926
410,0,fc2.bias,fc2,0.030493469908833504
410,0,fc2.weight,fc2,0.48269787430763245
410,0,fc1.bias,fc1,0.030941737815737724
410,0,fc1.weight,fc1,0.25895437598228455
411,0,fc2.bias,fc2,0.041785042732954025
411,0,fc2.weight,fc2,0.5578573346138
411,0,fc1.bias,fc1,0.04455802962183952
411,0,fc1.weight,fc1,0.34340256452560425
412,0,fc2.bias,fc2,0.02068145200610161
412,0,fc2.weight,fc2,0.40621525049209595
412,0,fc1.bias,fc1,0.02137577347457409
412,0,fc1.weight,fc1,0.25425127148628235
413,0,fc2.bias,fc2,0.01948101446032524
413,0,fc2.weight,fc2,0.3644246459007263
413,0,fc1.bias,fc1,0.02296760305762291
413,0,fc1.weight,fc1,0.22436004877090454
414,0,fc2.bias,fc2,0.027739495038986206
414,0,fc2.weight,fc2,0.41398653388023376
414,0,fc1.bias,fc1,0.031292274594306946
414,0,fc1.weight,fc1,0.2716664671897888
415,0,fc2.bias,fc2,0.029605461284518242
415,0,fc2.weight,fc2,0.5124849677085876
415,0,fc1.bias,fc1,0.0336332693696022
415,0,fc1.weight,fc1,0.31505686044692993
416,0,fc2.bias,fc2,0.04371693357825279
416,0,fc2.weight,fc2,0.5916844606399536
416,0,fc1.bias,fc1,0.04392092674970627
416,0,fc1.weight,fc1,0.3246311545372009
417,0,fc2.bias,fc2,0.02551879920065403
417,0,fc2.weight,fc2,0.3589252531528473
417,0,fc1.bias,fc1,0.026611175388097763
417,0,fc1.weight,fc1,0.22500355541706085
418,0,fc2.bias,fc2,0.028780192136764526
418,0,fc2.weight,fc2,0.4434674382209778
418,0,fc1.bias,fc1,0.035157669335603714
418,0,fc1.weight,fc1,0.29754936695098877
419,0,fc2.bias,fc2,0.02910742536187172
419,0,fc2.weight,fc2,0.45368462800979614
419,0,fc1.bias,fc1,0.027661561965942383
419,0,fc1.weight,fc1,0.22862572968006134
420,0,fc2.bias,fc2,0.022087492048740387
420,0,fc2.weight,fc2,0.3925178647041321
420,0,fc1.bias,fc1,0.029187539592385292
420,0,fc1.weight,fc1,0.24379174411296844
421,0,fc2.bias,fc2,0.02904566563665867
421,0,fc2.weight,fc2,0.490826815366745
421,0,fc1.bias,fc1,0.03358887508511543
421,0,fc1.weight,fc1,0.30049699544906616
422,0,fc2.bias,fc2,0.04779968038201332
422,0,fc2.weight,fc2,0.7230232357978821
422,0,fc1.bias,fc1,0.04843908175826073
422,0,fc1.weight,fc1,0.3780088722705841
423,0,fc2.bias,fc2,0.01658826321363449
423,0,fc2.weight,fc2,0.3500876724720001
423,0,fc1.bias,fc1,0.01979818008840084
423,0,fc1.weight,fc1,0.25434887409210205
424,0,fc2.bias,fc2,0.03892390429973602
424,0,fc2.weight,fc2,0.5319979786872864
424,0,fc1.bias,fc1,0.04370804876089096
424,0,fc1.weight,fc1,0.33570101857185364
425,0,fc2.bias,fc2,0.04330579563975334
425,0,fc2.weight,fc2,0.6708030700683594
425,0,fc1.bias,fc1,0.038662511855363846
425,0,fc1.weight,fc1,0.33571964502334595
426,0,fc2.bias,fc2,0.02652030810713768
426,0,fc2.weight,fc2,0.5348305702209473
426,0,fc1.bias,fc1,0.028495345264673233
426,0,fc1.weight,fc1,0.2946302890777588
427,0,fc2.bias,fc2,0.025531046092510223
427,0,fc2.weight,fc2,0.3973928391933441
427,0,fc1.bias,fc1,0.025468843057751656
427,0,fc1.weight,fc1,0.23428726196289062
428,0,fc2.bias,fc2,0.0332719050347805
428,0,fc2.weight,fc2,0.517520010471344
428,0,fc1.bias,fc1,0.0326986163854599
428,0,fc1.weight,fc1,0.2889309227466583
429,0,fc2.bias,fc2,0.039160095155239105
429,0,fc2.weight,fc2,0.5587455630302429
429,0,fc1.bias,fc1,0.03647121042013168
429,0,fc1.weight,fc1,0.34827491641044617
430,0,fc2.bias,fc2,0.01883576810359955
430,0,fc2.weight,fc2,0.3175967037677765
430,0,fc1.bias,fc1,0.019705798476934433
430,0,fc1.weight,fc1,0.21519380807876587
431,0,fc2.bias,fc2,0.0320415198802948
431,0,fc2.weight,fc2,0.4799119234085083
431,0,fc1.bias,fc1,0.0359618179500103
431,0,fc1.weight,fc1,0.29275956749916077
432,0,fc2.bias,fc2,0.02434743382036686
432,0,fc2.weight,fc2,0.4615173041820526
432,0,fc1.bias,fc1,0.027396228164434433
432,0,fc1.weight,fc1,0.30834755301475525
433,0,fc2.bias,fc2,0.041128844022750854
433,0,fc2.weight,fc2,0.6571541428565979
433,0,fc1.bias,fc1,0.040105823427438736
433,0,fc1.weight,fc1,0.33008718490600586
434,0,fc2.bias,fc2,0.024764057248830795
434,0,fc2.weight,fc2,0.3789019286632538
434,0,fc1.bias,fc1,0.026770763099193573
434,0,fc1.weight,fc1,0.23442266881465912
435,0,fc2.bias,fc2,0.027290787547826767
435,0,fc2.weight,fc2,0.41305315494537354
435,0,fc1.bias,fc1,0.027773592621088028
435,0,fc1.weight,fc1,0.23725123703479767
436,0,fc2.bias,fc2,0.021817855536937714
436,0,fc2.weight,fc2,0.3736060857772827
436,0,fc1.bias,fc1,0.027948303148150444
